Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testNoFullGC,Magic Number,The method contains a magic number: 0.00000000001,89
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 1534,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 276,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 16256,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 0.0084272d,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 1534,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 128,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 1664,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 0.0082759d,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 11.653d,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 6560,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 5492,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 16256,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 0.2858561d,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 11.653d,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 5634,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 5492,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 14592,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 0.2856516d,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 22.879d,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 16358,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 9916,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 16576,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 0.8142078d,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 22.879d,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 1855,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 125,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 1856,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 0.0099038d,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 22.889d,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 14638,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 9916,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 14720,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 0.8038262d,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 31.788d,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 17881,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 13914,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 18640,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 0.8036514d,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 31.788d,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 16141,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 13914,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 16528,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 0.8032950d,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 4,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 94.133029724,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Magic Number,The method contains a magic number: 0.000001,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintHeapAtGC,Magic Number,The method contains a magic number: 2,184
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintHeapAtGC,Magic Number,The method contains a magic number: 0.0083579,184
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintHeapAtGC,Magic Number,The method contains a magic number: 0.00000001,184
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintHeapAtGC,Magic Number,The method contains a magic number: 0.0299536,184
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintHeapAtGC,Magic Number,The method contains a magic number: 0.00000001,184
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,parallelPrintHeapAtGC,Magic Number,The method contains a magic number: 0.0103603,54
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,parallelPrintHeapAtGC,Magic Number,The method contains a magic number: 0.000000001,54
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,scavengeBeforeRemarkPrintHeapAtGC_YGOccupancy,Magic Number,The method contains a magic number: 2,69
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,scavengeBeforeRemarkPrintHeapAtGC_YGOccupancy,Magic Number,The method contains a magic number: 0.0000778,69
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,scavengeBeforeRemarkPrintHeapAtGC_YGOccupancy,Magic Number,The method contains a magic number: 0.000000001,69
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,scavengeBeforeRemarkPrintHeapAtGC_YGOccupancy,Magic Number,The method contains a magic number: 0.0019970,69
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,scavengeBeforeRemarkPrintHeapAtGC_YGOccupancy,Magic Number,The method contains a magic number: 0.0000778,69
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,scavengeBeforeRemarkPrintHeapAtGC_YGOccupancy,Magic Number,The method contains a magic number: 0.000000001,69
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,scavengeBeforeRemark_HeapAtGC_PrintTenuringDistribution_PrintFLSStats,Magic Number,The method contains a magic number: 2,86
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,scavengeBeforeRemark_HeapAtGC_PrintTenuringDistribution_PrintFLSStats,Magic Number,The method contains a magic number: 0.1306264,86
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,scavengeBeforeRemark_HeapAtGC_PrintTenuringDistribution_PrintFLSStats,Magic Number,The method contains a magic number: 0.000000001,86
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,scavengeBeforeRemark_HeapAtGC_PrintTenuringDistribution_PrintFLSStats,Magic Number,The method contains a magic number: 0.1787717,86
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,scavengeBeforeRemark_HeapAtGC_PrintTenuringDistribution_PrintFLSStats,Magic Number,The method contains a magic number: 0.1306264,86
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,scavengeBeforeRemark_HeapAtGC_PrintTenuringDistribution_PrintFLSStats,Magic Number,The method contains a magic number: 0.000000001,86
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,parallelPrintTenuringGcCause,Magic Number,The method contains a magic number: 5,103
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,parallelPrintTenuringGcCause,Magic Number,The method contains a magic number: 0.0199218,103
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,parallelPrintTenuringGcCause,Magic Number,The method contains a magic number: 0.000000001,103
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,parallelApple,Magic Number,The method contains a magic number: 6,120
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,cmsPrintHeapBeforeFullGc,Long Statement,The length of the statement "assertThat("gc name full gc"`model.get(1).getTypeAsString()`equalTo("Full GC (GCLocker Initiated GC); CMS (concurrent mode failure); Metaspace"));" is 146.,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,cmsPrintHeapBeforeFullGc,Magic Number,The method contains a magic number: 2,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,cmsPrintHeapBeforeFullGc,Magic Number,The method contains a magic number: 218.6928810,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,cmsPrintHeapBeforeFullGc,Magic Number,The method contains a magic number: 0.000000001,135
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseMark,Long Statement,The length of the statement "ByteArrayInputStream in=new ByteArrayInputStream(("0.234: [Pause Init Mark (process weakrefs)` start]\n" + " Using 2 of 2 workers for init marking\n" + " Pacer for Mark. Expected Live: 12M` Free: 87M` Non-Taxable: 8M` Alloc Tax Rate: 0.5x\n"+ "0.236: [Pause Init Mark (process weakrefs)` 1.983 ms]\n"+ "0.239: [Pause Final Mark (process weakrefs)` start]\n"+ " Using 2 of 2 workers for final marking\n"+ " Adaptive CSet Selection. Target Free: 12M` Actual Free: 92M` Max CSet: 5M` Min Garbage: 0M\n"+ " Collectable Garbage: 0M (0% of total)` 0M CSet` 0 CSet regions\n"+ " Immediate Garbage: 0M (0% of total)` 0 regions\n"+ "0.242: [Pause Final Mark (process weakrefs)` 2.472 ms]\n").getBytes());" is 695.,154
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseMark,Magic Number,The method contains a magic number: 2,154
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseMark,Magic Number,The method contains a magic number: 0.001983,154
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseMark,Magic Number,The method contains a magic number: 0.00001,154
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseMark,Magic Number,The method contains a magic number: 0.002472,154
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseMark,Magic Number,The method contains a magic number: 0.00001,154
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseUpdateRefs,Long Statement,The length of the statement "ByteArrayInputStream in=new ByteArrayInputStream(("0.500: [Pause Init Update Refs` start]\n" + " Pacer for Update Refs. Used: 43M` Free: 76M` Non-Taxable: 7M` Alloc Tax Rate: 1.1x\n" + "0.500: [Pause Init Update Refs` 0.015 ms]\n"+ "0.501: [Pause Final Update Refs` start]\n"+ " Using 2 of 2 workers for final reference update\n"+ "0.501: [Pause Final Update Refs` 0.291 ms]\n").getBytes());" is 391.,192
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseUpdateRefs,Magic Number,The method contains a magic number: 2,192
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseUpdateRefs,Magic Number,The method contains a magic number: 0.000015,192
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseUpdateRefs,Magic Number,The method contains a magic number: 0.0000001,192
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseUpdateRefs,Magic Number,The method contains a magic number: 0.000291,192
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseUpdateRefs,Magic Number,The method contains a magic number: 0.00001,192
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahIgnoredLines,Long Statement,The length of the statement "ByteArrayInputStream in=new ByteArrayInputStream(("Uncommitted 87M. Heap: 2048M reserved` 1961M committed` 992M used" + "\nCancelling concurrent GC: Allocation Failure").getBytes());" is 182.,224
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoaPauseInitMarkDetails,Long Statement,The length of the statement "ByteArrayInputStream in=new ByteArrayInputStream(("Capacity: 262144M` Peak Occupancy: 222063M` Lowest Free: 40080M` Free Threshold: 7864M\n" + "Uncommitted 1184M. Heap: 262144M reserved` 223616M committed` 213270M used\n" + "Periodic GC triggered. Time since last GC: 300004 ms` Guaranteed Interval: 300000 ms\n"+ "347584.988: [Pause Init Mark` 3.942 ms]\n").getBytes());" is 371.,243
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoaPauseInitMarkDetails,Magic Number,The method contains a magic number: 0.003942,243
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoaPauseInitMarkDetails,Magic Number,The method contains a magic number: 0.00001,243
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentCleanup,Long Statement,The length of the statement "ByteArrayInputStream in=new ByteArrayInputStream(("0.242: [Concurrent cleanup 34807K->34840K(36864K)` 0.019 ms]\n" + "Free: 85M (43 regions)` Max regular: 2048K` Max humongous: 86016K` External frag: 2%` Internal frag: 0%\n" + "Evacuation Reserve: 8M (4 regions)` Max regular: 2048K\n"+ "Free: 85M (43 regions)` Max regular: 2048K` Max humongous: 86016K` External frag: 2%` Internal frag: 0%\n"+ "Evacuation Reserve: 8M (4 regions)` Max regular: 2048K\n"+ "Pacer for Idle. Initial: 2M` Alloc Tax Rate: 1.0x\n"+ "Trigger: Learning 2 of 5. Free (83M) is below initial threshold (89M)\n"+ "Free: 83M (42 regions)` Max regular: 2048K` Max humongous: 83968K` External frag: 2%` Internal frag: 0%\n"+ "Evacuation Reserve: 8M (4 regions)` Max regular: 2048K\n").getBytes());" is 767.,267
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentCleanup,Magic Number,The method contains a magic number: 0.000019,267
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentCleanup,Magic Number,The method contains a magic number: 0.0000001,267
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentCleanup,Magic Number,The method contains a magic number: 34807,267
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahDetailsShutdown,Long Statement,The length of the statement "assertThat("number of errors"`handler.getLogRecords().stream().filter(logRecord -> !logRecord.getLevel().equals(Level.INFO)).count()`is(0L));" is 141.,298
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahDetailsShutdown,Long Statement,The length of the statement "assertThat("contains GC STATISTICS"`handler.getLogRecords().stream().filter(logRecord -> logRecord.getMessage().startsWith("GC STATISTICS")).count()`is(1L));" is 157.,298
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoah_8u332,Long Statement,The length of the statement "assertThat("number of errors"`handler.getLogRecords().stream().filter(logRecord -> !logRecord.getLevel().equals(Level.INFO)).count()`is(0L));" is 141.,317
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoah_8u332,Long Statement,The length of the statement "assertThat("number of warnings"`handler.getLogRecords().stream().filter(logRecord -> logRecord.getLevel().equals(Level.WARNING)).count()`is(0L));" is 145.,317
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoah_8u332,Long Statement,The length of the statement "assertThat("contains 'Shenandoah GC mode'"`handler.getLogRecords().stream().filter(logRecord -> logRecord.getMessage().startsWith("Shenandoah heuristics")).count()`is(1L));" is 172.,317
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoah_8u332,Long Statement,The length of the statement "assertThat("contains 'Soft Max Heap Size'"`handler.getLogRecords().stream().filter(logRecord -> logRecord.getMessage().startsWith("Shenandoah heuristics")).count()`is(1L));" is 172.,317
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoah_8u332,Long Statement,The length of the statement "assertThat("contains GC STATISTICS"`handler.getLogRecords().stream().filter(logRecord -> logRecord.getMessage().startsWith("GC STATISTICS")).count()`is(1L));" is 157.,317
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoah_8u332,Magic Number,The method contains a magic number: 20,317
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoah_8u332,Magic Number,The method contains a magic number: 7,317
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoah_8u332,Magic Number,The method contains a magic number: 7,317
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoah_8u332,Magic Number,The method contains a magic number: 0.197536,317
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoah_8u332,Magic Number,The method contains a magic number: 0.000001,317
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoah_8u332,Magic Number,The method contains a magic number: 3966,317
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoah_8u332,Magic Number,The method contains a magic number: 1024,317
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentReset,Long Statement,The length of the statement "String logString="Trigger: Learning 1 of 5. Free (2766M) is below initial threshold (2766M)\n" + "Free: 2767M` Max: 1024K regular` 2767M humongous` Frag: 0% external` 0% internal; Reserve: 198M` Max: 1024K\n" + "2022-08-13T14:42:27.131+0800: 1.011: [Concurrent reset` start]\n"+ " Using 3 of 6 workers for concurrent reset\n"+ " Pacer for Reset. Non-Taxable: 3953M\n"+ "2022-08-13T14:42:27.134+0800: 1.014: [Concurrent reset` 3.204 ms]";" is 437.,351
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentReset,Magic Number,The method contains a magic number: 0.003204,351
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentReset,Magic Number,The method contains a magic number: 0.0000001,351
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseInitMark,Long Statement,The length of the statement "String logString="2022-08-13T14:42:27.135+0800: 1.015: [Pause Init Mark (process weakrefs)` start]\n" + " Using 6 of 6 workers for init marking\n" + " Pacer for Mark. Expected Live: 395M` Free: 2762M` Non-Taxable: 276M` Alloc Tax Rate: 0.2x\n"+ "2022-08-13T14:42:27.137+0800: 1.016: [Pause Init Mark (process weakrefs)` 1.868 ms]";" is 331.,369
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseInitMark,Magic Number,The method contains a magic number: 0.001868,369
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseInitMark,Magic Number,The method contains a magic number: 0.0000001,369
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentMarking,Long Statement,The length of the statement "String logString="2022-08-13T14:42:27.137+0800: 1.017: [Concurrent marking (process weakrefs)` start]\n" + " Using 3 of 6 workers for concurrent marking\n" + "2022-08-13T14:42:27.175+0800: 1.055: [Concurrent marking (process weakrefs)` 38.059 ms]";" is 248.,385
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentMarking,Magic Number,The method contains a magic number: 0.038059,385
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentMarking,Magic Number,The method contains a magic number: 0.0000001,385
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentPrecleaning,Long Statement,The length of the statement "String logString="2022-08-13T14:42:27.175+0800: 1.055: [Concurrent precleaning` start]\n" + " Using 1 of 6 workers for concurrent preclean\n" + " Pacer for Precleaning. Non-Taxable: 3953M\n"+ "2022-08-13T14:42:27.175+0800: 1.055: [Concurrent precleaning` 0.237 ms]";" is 266.,399
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentPrecleaning,Magic Number,The method contains a magic number: 0.000237,399
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentPrecleaning,Magic Number,The method contains a magic number: 0.0000001,399
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseFinalMark,Long Statement,The length of the statement "String logString="2022-08-17T16:20:48.556+0800: 3.340: [Pause Final Mark (process weakrefs)` start]\n" + " Using 2 of 2 workers for final marking\n" + " Adaptive CSet Selection. Target Free: 565M` Actual Free: 2610M` Max CSet: 166M` Min Garbage: 0B\n"+ " Collectable Garbage: 442M (87%)` Immediate: 254M (50%)` CSet: 188M (37%)\n"+ " Pacer for Evacuation. Used CSet: 279M` Free: 2416M` Non-Taxable: 241M` Alloc Tax Rate: 1.1x\n"+ "2022-08-17T16:20:48.561+0800: 3.344: [Pause Final Mark (process weakrefs)` 4.423 ms]";" is 517.,414
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseFinalMark,Magic Number,The method contains a magic number: 0.004423,414
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseFinalMark,Magic Number,The method contains a magic number: 0.0000001,414
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentCleanup_332,Long Statement,The length of the statement "String logString="2022-08-13T14:42:27.177+0800: 1.057: [Concurrent cleanup` start]\n" + "2022-08-13T14:42:27.280+0800: 1.160: [Concurrent cleanup 934M->151M(1036M)` 102.802 ms]";" is 178.,432
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentCleanup_332,Magic Number,The method contains a magic number: 0.102802,432
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentCleanup_332,Magic Number,The method contains a magic number: 0.0000001,432
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentCleanup_332,Magic Number,The method contains a magic number: 934,432
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentCleanup_332,Magic Number,The method contains a magic number: 1024,432
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentCleanup_332,Magic Number,The method contains a magic number: 1036,432
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentCleanup_332,Magic Number,The method contains a magic number: 1024,432
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentEvacuation,Long Statement,The length of the statement "String logString="2022-08-17T16:06:31.518+0800: 3.349: [Concurrent evacuation` start]\n" + " Using 3 of 6 workers for concurrent evacuation\n" + "2022-08-17T16:06:31.564+0800: 3.395: [Concurrent evacuation` 46.014 ms]";" is 219.,448
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentEvacuation,Magic Number,The method contains a magic number: 0.046014,448
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentEvacuation,Magic Number,The method contains a magic number: 0.0000001,448
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseInitUpdateRefs,Long Statement,The length of the statement "String logString="2022-08-17T16:06:31.564+0800: 3.395: [Pause Init Update Refs` start]\n" + " Pacer for Update Refs. Used: 1412M` Free: 2437M` Non-Taxable: 243M` Alloc Tax Rate: 1.1x\n" + "2022-08-17T16:06:31.564+0800: 3.395: [Pause Init Update Refs` 0.020 ms]";" is 262.,462
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseInitUpdateRefs,Magic Number,The method contains a magic number: 0.000020,462
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseInitUpdateRefs,Magic Number,The method contains a magic number: 0.0000001,462
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentUpdateRefs,Long Statement,The length of the statement "String logString="2022-08-17T16:25:39.399+0800: 294.183: [Concurrent update references` start] \n" + " Using 1 of 2 workers for concurrent reference update\n" + " Failed to allocate TLAB` 128K\n"+ " Cancelling GC: Allocation Failure\n"+ "2022-08-17T16:25:40.250+0800: 295.033: [Concurrent update references` 850.437 ms]";" is 321.,476
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentUpdateRefs,Magic Number,The method contains a magic number: 0.850437,476
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentUpdateRefs,Magic Number,The method contains a magic number: 0.0000001,476
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseFinalUpdateRefs,Long Statement,The length of the statement "String logString="2022-08-17T16:06:31.780+0800: 3.612: [Pause Final Update Refs` start]\n" + " Using 6 of 6 workers for final reference update\n" + "2022-08-17T16:06:31.781+0800: 3.613: [Pause Final Update Refs` 0.711 ms]";" is 223.,492
