Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,initialMarkHeapAtGcMixed,Magic Number,The method contains a magic number: 2,313
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,initialMarkHeapAtGcMixed,Magic Number,The method contains a magic number: 0.03643900,313
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,initialMarkHeapAtGcMixed,Magic Number,The method contains a magic number: 0.000000001,313
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,initialMarkHeapAtGcMixed,Magic Number,The method contains a magic number: 10240,313
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,initialMarkHeapAtGcMixed,Magic Number,The method contains a magic number: 1024,313
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testRemark,Long Statement,The length of the statement "InputStream in=new ByteArrayInputStream(("0.334: [GC remark` 0.0009506 secs]" + "\n [Times: user=0.00 sys=0.00` real=0.00 secs] ").getBytes());" is 143.,335
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testRemark,Magic Number,The method contains a magic number: 0.0009506,335
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testRemark,Magic Number,The method contains a magic number: 0.0000001,335
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testPrintHeapAtGC,Magic Number,The method contains a magic number: 2,350
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testPrintHeapAtGC,Magic Number,The method contains a magic number: 0.00582962,350
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testPrintHeapAtGC,Magic Number,The method contains a magic number: 0.00228253,350
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testPrintHeapAtGC,Magic Number,The method contains a magic number: 0.000000001,350
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testMarkStackFull,Magic Number,The method contains a magic number: 0.08032150,367
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testMarkStackFull,Magic Number,The method contains a magic number: 0.000000001,367
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testMarkStackFull,Magic Number,The method contains a magic number: 3985,367
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testMarkStackFull,Magic Number,The method contains a magic number: 1024,367
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,printHeapAtGcPrintTenuringDistributionFullGc,Magic Number,The method contains a magic number: 37.0629320,385
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,printHeapAtGcPrintTenuringDistributionFullGc,Magic Number,The method contains a magic number: 0.000000001,385
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,printHeapAtGcPrintTenuringDistributionFullGc,Magic Number,The method contains a magic number: 10240,385
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,printHeapAtGcPrintTenuringDistributionFullGc,Magic Number,The method contains a magic number: 1024,385
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Long Statement,The length of the statement "ByteArrayInputStream in=new ByteArrayInputStream("[GC 8968K->8230K(10912K)` 0.0037192 secs]\r\n[GC 8968K->8230K(10[GC 8968K->8230K(10912K)` 0.0037192 secs]912K)` 0.0037192 secs]\r\n[Full GC 10753K->6046K(10912K)` 0.3146707 secs]".getBytes());" is 242.,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 8968,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 8230,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 10912,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 0.0037192d,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 8968,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 8230,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 10912,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 0.0037192d,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 2,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 8968,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 8230,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 10912,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 0.0037192d,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 3,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 10753,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 6046,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 10912,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 0.3146707d,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 4,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 90.17011554119,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Magic Number,The method contains a magic number: 0.00000001,23
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,loadModelIllegalArgument,Magic Number,The method contains a magic number: 13,81
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModel_forSeries,Long Statement,The length of the statement "GCResource file1=new GcResourceFile(UnittestHelper.getResource(FOLDER.OPENJDK`"SampleSun1_8_0Series-Part1.txt").getPath());" is 123.,124
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModel_forSeries,Long Statement,The length of the statement "GCResource file2=new GcResourceFile(UnittestHelper.getResource(FOLDER.OPENJDK`"SampleSun1_8_0Series-Part2.txt").getPath());" is 123.,124
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModel_forSeries,Long Statement,The length of the statement "GCResource file3=new GcResourceFile(UnittestHelper.getResource(FOLDER.OPENJDK`"SampleSun1_8_0Series-Part3.txt").getPath());" is 123.,124
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModel_forSeries,Long Statement,The length of the statement "GCResource file4=new GcResourceFile(UnittestHelper.getResource(FOLDER.OPENJDK`"SampleSun1_8_0Series-Part4.txt").getPath());" is 123.,124
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModel_forSeries,Long Statement,The length of the statement "GCResource file5=new GcResourceFile(UnittestHelper.getResource(FOLDER.OPENJDK`"SampleSun1_8_0Series-Part5.txt").getPath());" is 123.,124
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModel_forSeries,Long Statement,The length of the statement "GCResource file6=new GcResourceFile(UnittestHelper.getResource(FOLDER.OPENJDK`"SampleSun1_8_0Series-Part6.txt").getPath());" is 123.,124
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModel_forSeries,Long Statement,The length of the statement "GCResource file7=new GcResourceFile(UnittestHelper.getResource(FOLDER.OPENJDK`"SampleSun1_8_0Series-Part7.txt").getPath());" is 123.,124
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModel_forSeries,Long Statement,The length of the statement "GCResource expectedResult=new GcResourceFile(UnittestHelper.getResource(FOLDER.OPENJDK`"SampleSun1_8_0Series-ManuallyMerged.txt").getPath());" is 141.,124
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModelFromSeries,Long Statement,The length of the statement "GCResource file1=new GcResourceFile(UnittestHelper.getResource(FOLDER.OPENJDK`"SampleSun1_8_0Series-Part1.txt").getPath());" is 123.,150
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModelFromSeries,Long Statement,The length of the statement "GCResource file2=new GcResourceFile(UnittestHelper.getResource(FOLDER.OPENJDK`"SampleSun1_8_0Series-Part2.txt").getPath());" is 123.,150
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModelFromSeries,Long Statement,The length of the statement "GCResource file3=new GcResourceFile(UnittestHelper.getResource(FOLDER.OPENJDK`"SampleSun1_8_0Series-Part3.txt").getPath());" is 123.,150
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModelFromSeries,Long Statement,The length of the statement "GCResource file4=new GcResourceFile(UnittestHelper.getResource(FOLDER.OPENJDK`"SampleSun1_8_0Series-Part4.txt").getPath());" is 123.,150
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModelFromSeries,Long Statement,The length of the statement "GCResource file5=new GcResourceFile(UnittestHelper.getResource(FOLDER.OPENJDK`"SampleSun1_8_0Series-Part5.txt").getPath());" is 123.,150
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModelFromSeries,Long Statement,The length of the statement "GCResource file6=new GcResourceFile(UnittestHelper.getResource(FOLDER.OPENJDK`"SampleSun1_8_0Series-Part6.txt").getPath());" is 123.,150
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModelFromSeries,Long Statement,The length of the statement "GCResource file7=new GcResourceFile(UnittestHelper.getResource(FOLDER.OPENJDK`"SampleSun1_8_0Series-Part7.txt").getPath());" is 123.,150
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModelFromSeries,Long Statement,The length of the statement "GCResource expectedResult=new GcResourceFile(UnittestHelper.getResource(FOLDER.OPENJDK`"SampleSun1_8_0Series-ManuallyMerged.txt").getPath());" is 141.,150
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testGetDataReaderJDK6GZipped,Magic Number,The method contains a magic number: 2,64
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,getDataReaderG1,Magic Number,The method contains a magic number: 55,77
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testSun1_3_1,Long Statement,The length of the statement "DataReader dr=factory.getDataReader(new GcResourceFile("byteArray")`new ByteArrayInputStream("[GC 1087K->462K(16320K)` 0.0154134 secs]".getBytes()));" is 149.,297
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testSun1_3_1,Long Statement,The length of the statement "dr=factory.getDataReader(new GcResourceFile("byteArray2")`new ByteArrayInputStream("[Full GC 1087K->462K(16320K)` 0.0154134 secs]".getBytes()));" is 144.,297
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testSun1_4_0,Long Statement,The length of the statement "DataReader dr=factory.getDataReader(new GcResourceFile("byteArray")`new ByteArrayInputStream("2.23492e-006: [GC 1087K->462K(16320K)` 0.0154134 secs]".getBytes()));" is 163.,307
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOpenJdk8DockerMemory512mCpus0_5,Long Statement,The length of the statement "DataReader dr=factory.getDataReader(new GcResourceFile("byteArray")`new ByteArrayInputStream(("OpenJDK 64-Bit Server VM (25.275-b01) for linux-amd64 JRE (1.8.0_275-b01)` built on Nov 6 2020 14:10:46 by \"openjdk\" with gcc 4.4.7 20120313 (Red Hat 4.4.7-23)\n" + "Memory: 4k page` physical 524288k(521828k free)` swap 1048572k(1048572k free)\n" + "CommandLine flags: -XX:InitialHeapSize=8388608 -XX:MaxHeapSize=134217728 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops\n").getBytes()));" is 571.,316
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOpenJdk8DockerMemory2gCpus2,Long Statement,The length of the statement "DataReader dr=factory.getDataReader(new GcResourceFile("byteArray")`new ByteArrayInputStream(("OpenJDK 64-Bit Server VM (25.275-b01) for linux-amd64 JRE (1.8.0_275-b01)` built on Nov 6 2020 14:10:46 by \"openjdk\" with gcc 4.4.7 20120313 (Red Hat 4.4.7-23)\n" + "Memory: 4k page` physical 2097152k(2094956k free)` swap 1048572k(1048572k free)\n" + "CommandLine flags: -XX:InitialHeapSize=33554432 -XX:MaxHeapSize=536870912 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC\n").getBytes()));" is 593.,326
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOracleG1J8,Long Statement,The length of the statement "DataReader dr=factory.getDataReader(new GcResourceFile("byteArray")`new ByteArrayInputStream(("Java HotSpot(TM) 64-Bit Server VM (25.112-b15) for windows-amd64 JRE (1.8.0_112-b15)` built on Sep 22 2016 21:31:56 by \"java_re\" with MS VC++ 10.0 (VS2010)\n" + "Memory: 4k page` physical 50331128k(13997304k free)` swap 60569268k(13009848k free)\n" + "CommandLine flags: -XX:CICompilerCount=4 -XX:ConcGCThreads=3 -XX:G1HeapRegionSize=2097152 -XX:GCLogFileSize=1048576 -XX:InitialHeapSize=4294967296 -XX:+ManagementServer -XX:MarkStackSize=4194304 -XX:MaxHeapSize=8589934592 -XX:MaxNewSize=5152702464 -XX:MinHeapDeltaBytes=2097152 -XX:NumberOfGCLogFiles=5 -XX:-OmitStackTraceInFastThrow -XX:+ParallelRefProcEnabled -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+PrintTenuringDistribution -XX:+ReduceSignalUsage -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseFastUnorderedTimeStamps -XX:+UseG1GC -XX:+UseGCLogFileRotation -XX:-UseLargePagesIndividualAllocation\n"+ "2017-12-01T14:14:50.781-0600: 1501608.217: [GC pause (G1 Evacuation Pause) (mixed)\n").getBytes()));" is 1114.,336
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOracleG1J8ApplicationThreadsStopped,Long Statement,The length of the statement "DataReader dr=factory.getDataReader(new GcResourceFile("byteArray")`new ByteArrayInputStream(("Java HotSpot(TM) 64-Bit Server VM (25.112-b15) for windows-amd64 JRE (1.8.0_112-b15)` built on Sep 22 2016 21:31:56 by \"java_re\" with MS VC++ 10.0 (VS2010)\n" + "Memory: 4k page` physical 50331128k(13997304k free)` swap 60569268k(13009848k free)\n" + "CommandLine flags: -XX:CICompilerCount=4 -XX:ConcGCThreads=3 -XX:G1HeapRegionSize=2097152 -XX:GCLogFileSize=1048576 -XX:InitialHeapSize=4294967296 -XX:+ManagementServer -XX:MarkStackSize=4194304 -XX:MaxHeapSize=8589934592 -XX:MaxNewSize=5152702464 -XX:MinHeapDeltaBytes=2097152 -XX:NumberOfGCLogFiles=5 -XX:-OmitStackTraceInFastThrow -XX:+ParallelRefProcEnabled -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+PrintTenuringDistribution -XX:+ReduceSignalUsage -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseFastUnorderedTimeStamps -XX:+UseG1GC -XX:+UseGCLogFileRotation -XX:-UseLargePagesIndividualAllocation\n"+ "2019-12-15T15:53:20.985+0100: 82113.171: Total time for which application threads were stopped: 0.0019721 seconds` Stopping threads took: 0.0001040 seconds\n\n").getBytes()));" is 1189.,346
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOracleG1J8_StringDeduplication,Long Statement,The length of the statement "DataReader dr=factory.getDataReader(new GcResourceFile("byteArray")`getInputStreamOpenJdk("SampleSun1_8_0G1StringDeduplication.txt"));" is 134.,357
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOracleShenandoahJ8Simple,Long Statement,The length of the statement "DataReader dr=factory.getDataReader(new GcResourceFile("byteArray")`new ByteArrayInputStream(("OpenJDK 64-Bit Server VM (25.161-b14) for linux-amd64 JRE (1.8.0_161-b14)` built on Jan 9 2018 19:54:33 by \"mockbuild\" with gcc 4.8.5 20150623 (Red Hat 4.8.5-16)\n" + "Memory: 4k page` physical 8002012k(4357532k free)` swap 2097148k(1656904k free)\n" + "CommandLine flags: -XX:HeapDumpPath=/work -XX:InitialHeapSize=2147483648 -XX:LogFile=/log/jvm.log -XX:+LogVMOutput -XX:+ManagementServer -XX:MaxHeapSize=2147483648 -XX:+PrintGC -XX:+PrintGCTimeStamps -XX:+UnlockDiagnosticVMOptions -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseNUMA -XX:+UseShenandoahGC \n"+ "13.976: [Pause Init Mark` 3.587 ms]\n").getBytes()));" is 730.,365
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOpenJdkJulRollover,Long Statement,The length of the statement "DataReader dr=factory.getDataReader(new GcResourceFile("byteArray")`new ByteArrayInputStream(("[2019-09-17T20:20:29.824+0000][19.163s][info ][safepoint ] Total time for which application threads were stopped: 0.0047914 seconds` Stopping threads took: 0.0000103 seconds\n\n").getBytes()));" is 288.,376
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM1_2_2,testParse1,Magic Number,The method contains a magic number: 28,21
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK17,testG1MetaspacePreamble,Long Statement,The length of the statement "InputStream in=new ByteArrayInputStream(("[2022-01-29T16:34:51.445+0000][36ms][info][gc`metaspace] CDS archive(s) mapped at: [0x0000000800000000-0x0000000800bcf000-0x0000000800bcf000)` size 12382208` SharedBaseAddress: 0x0000000800000000` ArchiveRelocationMode: 0.\n" + "[2022-01-29T16:34:51.445+0000][36ms][info][gc`metaspace] Compressed class space mapped at: 0x0000000800c00000-0x0000000840c00000` reserved size: 1073741824\n" + "[2022-01-29T16:34:51.445+0000][36ms][info][gc`metaspace] Narrow klass base: 0x0000000800000000` Narrow klass shift: 3` Narrow klass range: 0x100000000\n").getBytes());" is 600.,31
