Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testG1FullGcSystemGc,8,1,0,83,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testG1MixedLine1,7,1,0,97,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testG1MixedLine2,8,1,0,111,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testDetailedYoungCollection,9,1,0,126,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.IntData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testDetailedCollectionMixed1,10,1,0,139,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.math.IntData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testDetailedCollectionMixed2,10,1,0,155,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testDetailedCollectionMixed3,10,1,0,171,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testFullGcMixed,8,1,0,187,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testYoungToSpaceOverflow,11,1,0,200,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.math.IntData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testPartialToSpaceOverflow,11,1,0,215,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.math.IntData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testYoungToSpaceOverflowInitialMark,12,1,0,230,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.math.IntData; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testPartialToSpaceOverflowInitialMark,12,1,0,246,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.math.IntData; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testGcPattern,8,1,0,262,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testGcPausePattern,7,1,0,274,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testGcMemoryPausePattern,9,1,0,285,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.math.IntData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testInitialMark,9,1,0,298,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.math.IntData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,initialMarkHeapAtGcMixed,14,1,0,313,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.math.IntData; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testRemark,9,1,0,335,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.math.IntData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testPrintHeapAtGC,12,1,0,350,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testMarkStackFull,13,1,0,367,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.math.IntData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,printHeapAtGcPrintTenuringDistributionFullGc,13,1,0,385,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.math.IntData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,logfileRollingProducesNoWarnings,10,1,0,403,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCResource
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,24,1,0,23,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,setUp,3,1,0,40,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,loadModelStringFileExistsNoWarnings,10,1,0,45,1,com.tagtraum.perf.gcviewer.model.GCResource,com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.imp.DataReaderFacade
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,loadModelMalformedUrl,9,1,0,63,1,com.tagtraum.perf.gcviewer.imp.DataReaderFacade,com.tagtraum.perf.gcviewer.imp.DataReaderFacade
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,loadModelIllegalArgument,17,2,0,81,1,com.tagtraum.perf.gcviewer.imp.DataReaderFacade,com.tagtraum.perf.gcviewer.imp.DataReaderFacade
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,loadModelFileDoesntExists,10,1,0,106,1,com.tagtraum.perf.gcviewer.imp.DataReaderFacade,com.tagtraum.perf.gcviewer.imp.DataReaderFacade
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModel_forSeries,22,1,0,124,1,com.tagtraum.perf.gcviewer.imp.DataReaderFacade,com.tagtraum.perf.gcviewer.imp.DataReaderFacade; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,testLoadModelFromSeries,22,1,0,150,1,com.tagtraum.perf.gcviewer.imp.DataReaderFacade,com.tagtraum.perf.gcviewer.imp.DataReaderFacade; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,getJavaMajorVersion,6,1,0,176,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,getInputStreamIBM,3,1,1,31,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,getInputStreamJRockit,3,1,1,35,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,getInputStreamOpenJdk,3,1,1,39,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,assertDataReader,3,1,2,43,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,assertDataReader,3,1,3,50,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testGetDataReaderJDK6GZipped,9,1,0,64,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory; com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,getDataReaderG1,9,1,0,77,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory; com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testIBMi5OS1_4_2,7,1,0,90,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testIBMJ9_5_0,7,1,0,99,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testIBMJ9_R26,7,1,0,108,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testIBMJ9_R27,7,1,0,117,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4GcReportGenCon,7,1,0,126,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4GcReportParallel,7,1,0,135,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4GcReportPrioPauseTime,7,1,0,144,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4GcReportPrioThroughput,7,1,0,153,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4GcReportSingleCon,7,1,0,162,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4GenCon,7,1,0,171,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4GenConBig,7,1,0,180,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4Parallel,7,1,0,189,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4PrioPauseTime,7,1,0,198,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_5GenCon,7,1,0,207,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_5GenConMemStats,7,1,0,216,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_5GenPar,7,1,0,225,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_5PrioPausetime,7,1,0,234,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_5PrioThroughput,7,1,0,243,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_5SimpleOpts,7,1,0,252,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_6GenConVerbose,7,1,0,261,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_6GenParVerbose,7,1,0,270,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_6ParCon,7,1,0,279,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_6ParConVerbose,7,1,0,288,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testSun1_3_1,7,1,0,297,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testSun1_4_0,5,1,0,307,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOpenJdk8DockerMemory512mCpus0_5,5,1,0,316,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOpenJdk8DockerMemory2gCpus2,5,1,0,326,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOracleG1J8,5,1,0,336,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOracleG1J8ApplicationThreadsStopped,5,1,0,346,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOracleG1J8_StringDeduplication,5,1,0,357,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOracleShenandoahJ8Simple,5,1,0,365,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOpenJdkJulRollover,5,1,0,376,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM1_2_2,testParse1,7,1,0,21,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK17,getGCModelFromLogFile,3,1,1,27,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK17,testG1MetaspacePreamble,11,1,0,31,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK17,testG1PauseYoungNormal,16,1,0,50,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK17,testG1FullConcurrentMarkCycle,13,1,0,87,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK17,testG1ConcurrentUndoCycle,13,1,0,105,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,getInputStream,3,1,1,24,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,testAdaptiveSizePolicy,12,1,0,28,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,testCMSPrintGCDetails,11,1,0,46,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,testParallelOldGC,8,1,0,60,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,testCMSIncrementalPacing,11,1,0,71,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,testPromotionFailure,9,1,0,85,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,testCMSConcurrentModeFailure,9,1,0,97,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,testCmsScavengeBeforeRemark,8,1,0,109,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,getInputStream,3,1,1,25,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,getDataReader1_4,3,1,1,29,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,getDataReader1_5,3,1,1,33,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParseGenCon,12,1,0,37,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParseGenConBig,12,1,0,54,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParseParallel,12,1,0,71,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParsePrioPauseTime,12,1,0,88,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParseTsGCReportGencon,12,1,0,105,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParseTsGCReportParallel,12,1,0,121,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParseTsGCReportPrioPauseTime,15,1,0,137,1,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory; com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParseTsGCReportPrioThroughput,12,1,0,158,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParseTsGCReportSinglecon,12,1,0,174,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,getGCModelFromLogFile,3,1,1,26,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,parseGcDefaults,27,1,0,30,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
