Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testG1GcVerbose) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.IntData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getFootprintAfterFullGC
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testG1GcVerbose) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPostConcurrentCycleTenuredUsedSizes; com.tagtraum.perf.gcviewer.math.IntData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testG1GcVerbose) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPostConcurrentCycleTenuredUsedSizes; com.tagtraum.perf.gcviewer.math.IntData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testG1GcVerbose) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.IntData.getN; com.tagtraum.perf.gcviewer.model.GCModel.getPostConcurrentCycleHeapUsedSizes
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testG1GcVerbose) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.IntData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getPostConcurrentCycleHeapUsedSizes
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testSimpleEventDateStamp) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testSimpleEventDateStamp) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getDatestamp; com.tagtraum.perf.gcviewer.model.GCModel.getGCEvents
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testG1FullGcSystemGc) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testG1FullGcSystemGc) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.isSystem; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testG1MixedLine1) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testG1MixedLine2) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentGCEvents
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testG1MixedLine2) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testDetailedYoungCollection) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testDetailedYoungCollection) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testDetailedYoungCollection) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFreedMemoryByGC; com.tagtraum.perf.gcviewer.math.IntData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testDetailedCollectionMixed1) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testDetailedCollectionMixed1) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testDetailedCollectionMixed1) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFreedMemoryByGC; com.tagtraum.perf.gcviewer.math.IntData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testDetailedCollectionMixed2) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentGCEvents
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testDetailedCollectionMixed2) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testDetailedCollectionMixed2) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testDetailedCollectionMixed3) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentGCEvents
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testDetailedCollectionMixed3) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testDetailedCollectionMixed3) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testFullGcMixed) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testFullGcMixed) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testYoungToSpaceOverflow) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testYoungToSpaceOverflow) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testYoungToSpaceOverflow) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFreedMemoryByGC; com.tagtraum.perf.gcviewer.math.IntData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testPartialToSpaceOverflow) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testPartialToSpaceOverflow) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testPartialToSpaceOverflow) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFreedMemoryByGC; com.tagtraum.perf.gcviewer.math.IntData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testYoungToSpaceOverflowInitialMark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentGCEvents
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testYoungToSpaceOverflowInitialMark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testYoungToSpaceOverflowInitialMark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testYoungToSpaceOverflowInitialMark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFreedMemoryByGC; com.tagtraum.perf.gcviewer.math.IntData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testPartialToSpaceOverflowInitialMark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentGCEvents
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testPartialToSpaceOverflowInitialMark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testPartialToSpaceOverflowInitialMark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testPartialToSpaceOverflowInitialMark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFreedMemoryByGC; com.tagtraum.perf.gcviewer.math.IntData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testGcPattern) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testGcPattern) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getN; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testGcPausePattern) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testGcMemoryPausePattern) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testGcMemoryPausePattern) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testGcMemoryPausePattern) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFreedMemoryByGC; com.tagtraum.perf.gcviewer.math.IntData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testInitialMark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testInitialMark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testInitialMark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFreedMemoryByGC; com.tagtraum.perf.gcviewer.math.IntData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (initialMarkHeapAtGcMixed) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getSum; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (initialMarkHeapAtGcMixed) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.IntData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getHeapAllocatedSizes
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (initialMarkHeapAtGcMixed) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentGCEvents
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testRemark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testRemark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testRemark) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFreedMemoryByGC; com.tagtraum.perf.gcviewer.math.IntData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testPrintHeapAtGC) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getSum; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testMarkStackFull) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getSum; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (testMarkStackFull) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.IntData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getHeapAllocatedSizes
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (printHeapAtGcPrintTenuringDistributionFullGc) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,Law of Demeter violation,The tool detected the smell in this method (printHeapAtGcPrintTenuringDistributionFullGc) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.IntData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getHeapAllocatedSizes
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.imp.DataReader
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.imp.DataReaderFacade
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.imp.DataReaderFactory
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM1_2_2,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.imp.DataReader
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK17,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.imp.DataReader
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK17,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK17,Law of Demeter violation,The tool detected the smell in this method (testG1PauseYoungNormal) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.details
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK17,Law of Demeter violation,The tool detected the smell in this method (testG1ConcurrentUndoCycle) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK17,Law of Demeter violation,The tool detected the smell in this method (testG1ConcurrentUndoCycle) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.imp.DataReader
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testAdaptiveSizePolicy) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testAdaptiveSizePolicy) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testAdaptiveSizePolicy) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getN; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testAdaptiveSizePolicy) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testAdaptiveSizePolicy) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testAdaptiveSizePolicy) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getSum; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testCMSPrintGCDetails) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testCMSPrintGCDetails) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testCMSPrintGCDetails) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getSum; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testCMSPrintGCDetails) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testCMSPrintGCDetails) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testParallelOldGC) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testCMSIncrementalPacing) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testCMSIncrementalPacing) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getSum; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testCMSIncrementalPacing) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,Law of Demeter violation,The tool detected the smell in this method (testPromotionFailure) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
